SampleID,Cancertype,Sampletype,ImTHscore
TCGA-FC-A5OB-01A-11R-A29R-07,prad,tumor,2.372314895
TCGA-FC-A66V-01A-21R-A30B-07,prad,tumor,2.515659023
TCGA-FC-A6HD-01A-11R-A31N-07,prad,tumor,2.810782977
TCGA-FC-A8O0-01A-41R-A37L-07,prad,tumor,2.631060311
TCGA-G9-6329-01A-13R-1965-07,prad,tumor,2.866891139
TCGA-G9-6332-01A-11R-1789-07,prad,tumor,2.779195903
TCGA-G9-6333-01A-12R-1965-07,prad,tumor,2.689134967
TCGA-G9-6336-01A-11R-1789-07,prad,tumor,2.414044694
TCGA-G9-6338-01A-12R-1965-07,prad,tumor,3.095490832
TCGA-G9-6339-01A-12R-A311-07,prad,tumor,2.987212285
TCGA-G9-6342-01A-11R-1965-07,prad,tumor,2.719978237
TCGA-G9-6343-01A-21R-1965-07,prad,tumor,2.642818304
TCGA-G9-6347-01A-11R-A31N-07,prad,tumor,3.124923684
TCGA-G9-6348-01A-11R-1789-07,prad,tumor,2.655241689
TCGA-G9-6351-01A-21R-1965-07,prad,tumor,2.508515486
TCGA-G9-6353-01A-11R-1965-07,prad,tumor,2.520435161
TCGA-G9-6354-01A-11R-A311-07,prad,tumor,2.672898915
TCGA-G9-6356-01A-11R-1789-07,prad,tumor,3.015109545
TCGA-G9-6361-01A-21R-1965-07,prad,tumor,2.59462252
TCGA-G9-6362-01A-11R-1789-07,prad,tumor,2.395956512
TCGA-G9-6363-01A-21R-1789-07,prad,tumor,2.599564852
TCGA-G9-6364-01A-21R-1789-07,prad,tumor,2.331209741
TCGA-G9-6365-01A-11R-1789-07,prad,tumor,2.712710608
TCGA-G9-6366-01A-11R-2118-07,prad,tumor,2.59360412
TCGA-G9-6367-01A-11R-1789-07,prad,tumor,2.710491627
TCGA-G9-6369-01A-21R-1965-07,prad,tumor,2.839559013
TCGA-G9-6370-01A-11R-1789-07,prad,tumor,2.560324814
TCGA-G9-6371-01A-11R-1789-07,prad,tumor,2.768884552
TCGA-G9-6373-01A-11R-1789-07,prad,tumor,2.843954416
TCGA-G9-6377-01A-11R-1965-07,prad,tumor,2.593577439
TCGA-G9-6378-01A-11R-1789-07,prad,tumor,2.787495106
TCGA-G9-6379-01A-11R-A31N-07,prad,tumor,2.935647237
TCGA-G9-6384-01A-11R-1789-07,prad,tumor,2.971327838
TCGA-G9-6385-01A-11R-1789-07,prad,tumor,2.784557886
TCGA-G9-6494-01A-11R-1789-07,prad,tumor,2.612673773
TCGA-G9-6496-01A-11R-1789-07,prad,tumor,2.520187043
TCGA-G9-6498-01A-12R-A311-07,prad,tumor,2.974887671
TCGA-G9-6499-01A-12R-1965-07,prad,tumor,2.84621091
TCGA-G9-7509-01A-11R-A41O-07,prad,tumor,2.654088417
TCGA-G9-7510-01A-11R-2263-07,prad,tumor,2.411769356
TCGA-G9-7519-01A-11R-2263-07,prad,tumor,2.72109588
TCGA-G9-7521-01A-11R-2263-07,prad,tumor,2.696674217
TCGA-G9-7522-01A-11R-2263-07,prad,tumor,2.488122093
TCGA-G9-7523-01A-11R-2263-07,prad,tumor,2.942972164
TCGA-G9-7525-01A-31R-2263-07,prad,tumor,2.50334725
TCGA-G9-A9S0-01A-11R-A41O-07,prad,tumor,2.961675471
TCGA-G9-A9S4-01A-11R-A41O-07,prad,tumor,2.870732769
TCGA-G9-A9S7-01A-11R-A41O-07,prad,tumor,2.856120826
TCGA-H9-7775-01A-11R-2118-07,prad,tumor,2.624440872
TCGA-H9-A6BX-01A-31R-A311-07,prad,tumor,2.394865401
TCGA-H9-A6BY-01A-11R-A30B-07,prad,tumor,2.722628828
TCGA-HC-7075-01A-11R-1965-07,prad,tumor,2.860050877
TCGA-HC-7077-01A-11R-1965-07,prad,tumor,2.367407181
TCGA-HC-7078-01A-11R-2118-07,prad,tumor,2.61430743
TCGA-HC-7079-01A-11R-1965-07,prad,tumor,2.46159795
TCGA-HC-7080-01A-11R-1965-07,prad,tumor,2.741573692
TCGA-HC-7081-01A-11R-1965-07,prad,tumor,2.4720754
TCGA-HC-7209-01A-11R-2118-07,prad,tumor,2.9669682
TCGA-HC-7210-01A-11R-2118-07,prad,tumor,2.784488224
TCGA-HC-7211-01A-11R-2118-07,prad,tumor,2.957023101
TCGA-HC-7212-01A-11R-2118-07,prad,tumor,2.56944834
TCGA-HC-7213-01A-11R-2118-07,prad,tumor,2.889083327
TCGA-HC-7230-01A-11R-2118-07,prad,tumor,2.433269051
TCGA-HC-7231-01A-11R-2118-07,prad,tumor,2.62827776
TCGA-HC-7232-01A-11R-2118-07,prad,tumor,2.414685274
TCGA-HC-7233-01A-11R-2118-07,prad,tumor,2.752439334
TCGA-HC-7736-01A-11R-2118-07,prad,tumor,2.253822792
TCGA-HC-7737-01A-11R-2118-07,prad,tumor,2.748769947
TCGA-HC-7738-01A-11R-2118-07,prad,tumor,2.44689623
TCGA-HC-7740-01A-11R-2118-07,prad,tumor,2.648980635
TCGA-HC-7742-01A-11R-2118-07,prad,tumor,2.848128922
TCGA-HC-7744-01A-11R-2118-07,prad,tumor,2.694838648
TCGA-HC-7745-01A-11R-2118-07,prad,tumor,2.761760499
TCGA-HC-7747-01A-11R-2118-07,prad,tumor,2.739128057
TCGA-HC-7748-01A-11R-2118-07,prad,tumor,2.713808972
TCGA-HC-7749-01A-11R-2118-07,prad,tumor,2.544958562
TCGA-HC-7750-01A-11R-2118-07,prad,tumor,2.954175683
TCGA-HC-7752-01A-11R-2118-07,prad,tumor,2.965722236
